Log file open, 02/21/23 19:04:42
[2023.02.21-19.04.45:298][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.02.21-19.04.45:298][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.02.21-19.04.45:298][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.02.21-19.04.45:298][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.02.21-19.04.45:298][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.02.21-19.04.45:376][  0]LogNetVersion: TheBard 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1501253782)
[2023.02.21-19.04.45:667][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.21-19.04.45:667][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2023.02.21-19.04.45:667][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.21-19.04.45:689][  0]LogSlate: Border
[2023.02.21-19.04.45:689][  0]LogSlate: BreadcrumbButton
[2023.02.21-19.04.45:689][  0]LogSlate: Brushes.Title
[2023.02.21-19.04.45:689][  0]LogSlate: Default
[2023.02.21-19.04.45:689][  0]LogSlate: Icons.Save
[2023.02.21-19.04.45:689][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.21-19.04.45:689][  0]LogSlate: ListView
[2023.02.21-19.04.45:689][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.21-19.04.45:689][  0]LogSlate: SoftwareCursor_Grab
[2023.02.21-19.04.45:689][  0]LogSlate: TableView.DarkRow
[2023.02.21-19.04.45:689][  0]LogSlate: TableView.Row
[2023.02.21-19.04.45:689][  0]LogSlate: TreeView
[2023.02.21-19.04.45:923][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.21-19.04.45:927][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.21-19.04.45:930][  0]LogUdpMessaging: Display: Added local interface '192.168.0.3' to multicast group '230.0.0.1:6666'
[2023.02.21-19.04.45:945][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.21-19.04.46:068][  0]LogPython: Using Python 3.9.7
[2023.02.21-19.04.46:850][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.21-19.04.46:869][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.21-19.04.46:995][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: F04C166E40BF9349DFDD3C80A15537CA | Instance: C36621B946E5DB053AE248AA25AA9F8B (ALEX-29524).
[2023.02.21-19.04.47:309][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.21-19.04.47:334][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.21-19.04.47:352][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.21-19.04.47:352][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.21-19.04.47:550][  0]SourceControl: Source control is disabled
[2023.02.21-19.04.47:561][  0]SourceControl: Source control is disabled
[2023.02.21-19.04.47:567][  0]SourceControl: Source control is disabled
[2023.02.21-19.04.47:580][  0]LogUProjectInfo: Found projects:
[2023.02.21-19.04.47:649][  0]LogCollectionManager: Loaded 0 collections in 0.000943 seconds
[2023.02.21-19.04.47:650][  0]LogFileCache: Scanning file cache for directory 'O:/GitHub/ClassicAdventure/TheBard/TheBard/Saved/Collections/' took 0.00s
[2023.02.21-19.04.47:652][  0]LogFileCache: Scanning file cache for directory 'O:/GitHub/ClassicAdventure/TheBard/TheBard/Content/Developers/alexa/Collections/' took 0.00s
[2023.02.21-19.04.47:653][  0]LogFileCache: Scanning file cache for directory 'O:/GitHub/ClassicAdventure/TheBard/TheBard/Content/Collections/' took 0.00s
[2023.02.21-19.04.47:984][  0]LogEngine: Initializing Engine...
[2023.02.21-19.04.47:993][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.21-19.04.47:994][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.02.21-19.04.48:093][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.21-19.04.48:106][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-19.04.48:122][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.21-19.04.48:123][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.21-19.04.48:123][  0]LogInit: Texture streaming: Enabled
[2023.02.21-19.04.48:144][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.21-19.04.48:152][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.21-19.04.48:166][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.21-19.04.48:167][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.21-19.04.48:168][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.21-19.04.48:170][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.21-19.04.48:170][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.21-19.04.48:170][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.21-19.04.48:170][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.21-19.04.48:170][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.21-19.04.48:170][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.21-19.04.48:170][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.21-19.04.48:170][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.21-19.04.48:171][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.21-19.04.48:171][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.21-19.04.48:171][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.21-19.04.48:176][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.21-19.04.48:232][  0]LogAudioMixer: Display: Using Audio Hardware Device Headphones (2- SteelSeries Arctis 7 Game)
[2023.02.21-19.04.48:233][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.21-19.04.48:235][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.21-19.04.48:235][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.21-19.04.48:236][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.21-19.04.48:236][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.21-19.04.48:237][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.21-19.04.48:237][  0]LogInit: FAudioDevice initialized.
[2023.02.21-19.04.48:237][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.21-19.04.48:238][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.21-19.04.48:250][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.21-19.04.48:256][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.21-19.04.48:256][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.21-19.04.48:257][  0]LogLiveCoding: Display: First instance in process group "UE_TheBard_0x240c93b6", spawning console
[2023.02.21-19.04.48:264][  0]LogLiveCoding: Display: Waiting for server
[2023.02.21-19.04.48:795][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.21-19.04.48:830][  0]LogInit: Transaction tracking system initialized
[2023.02.21-19.04.48:857][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded O:/GitHub/ClassicAdventure/TheBard/TheBard/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.21-19.04.48:857][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.21-19.04.48:859][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002287 seconds (Found 115 uncontrolled assets)
[2023.02.21-19.04.48:888][  0]BlueprintLog: New page: Editor Load
[2023.02.21-19.04.49:012][  0]LocalizationService: Localization service is disabled
[2023.02.21-19.04.49:040][  0]TimingProfiler: Initialize
[2023.02.21-19.04.49:040][  0]TimingProfiler: OnSessionChanged
[2023.02.21-19.04.49:040][  0]LoadingProfiler: Initialize
[2023.02.21-19.04.49:040][  0]LoadingProfiler: OnSessionChanged
[2023.02.21-19.04.49:040][  0]NetworkingProfiler: Initialize
[2023.02.21-19.04.49:040][  0]NetworkingProfiler: OnSessionChanged
[2023.02.21-19.04.49:040][  0]MemoryProfiler: Initialize
[2023.02.21-19.04.49:040][  0]MemoryProfiler: OnSessionChanged
[2023.02.21-19.04.49:088][  0]Warning: In asset 'None', there is an enum property of type 'EIOSVersion' with an invalid value of 'IOS_14'
[2023.02.21-19.04.49:088][  0]LogObj: Error: LoadConfig (/Script/IOSRuntimeSettings.Default__IOSRuntimeSettings): import failed for MinimumiOSVersion in: IOS_14
[2023.02.21-19.04.49:271][  0]LogFileCache: Scanning file cache for directory 'O:/GitHub/ClassicAdventure/TheBard/TheBard/Content/' took 0.01s
[2023.02.21-19.04.49:334][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.21-19.04.49:351][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.21-19.04.49:536][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.21-19.04.49:537][  0]SourceControl: Source control is disabled
[2023.02.21-19.04.49:537][  0]LogUnrealEdMisc: Loading editor; pre map load, took 7.827
[2023.02.21-19.04.49:537][  0]Cmd: MAP LOAD FILE="O:/GitHub/ClassicAdventure/TheBard/TheBard/Content/Levels/Level_Development_001.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=3
[2023.02.21-19.04.49:538][  0]LightingResults: New page: Lighting Build
[2023.02.21-19.04.49:541][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.21-19.04.49:541][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-19.04.49:542][  0]MapCheck: New page: Map Check
[2023.02.21-19.04.49:542][  0]LightingResults: New page: Lighting Build
[2023.02.21-19.04.49:546][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.21-19.04.49:549][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.21-19.04.50:101][  0]LogLinker: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Animations\Bard\Locomotion\Bard_Run.uasset: Failed to load '/Game/VFX/VFX_Templates/VFXS_FootPrint_001': Can't find file.
[2023.02.21-19.04.50:101][  0]LogLinker: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Animations\Bard\Locomotion\Bard_Run.uasset: VerifyImport: Failed to load package for import object 'Package /Game/VFX/VFX_Templates/VFXS_FootPrint_001'
[2023.02.21-19.04.51:283][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Level_Development_001'.
[2023.02.21-19.04.51:283][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-19.04.51:284][  0]LogAIModule: Creating AISystem for world Level_Development_001
[2023.02.21-19.04.51:315][  0]LogNiagara: Compiling System NiagaraSystem /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001 took 0.191558 sec, no shader worker used.
[2023.02.21-19.04.51:323][  0]LogNiagara: SkeletalMesh data interface with no resident LODs. Sampling will fail. NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.51:323][  0]LogNiagara: SkeletalMesh data interface with no resident LODs. Sampling will fail. NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.51:340][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.21-19.04.51:353][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.73ms
[2023.02.21-19.04.51:354][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.21-19.04.51:354][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.113ms to complete.
[2023.02.21-19.04.51:354][  0]LogFileHelpers: Loading map 'Level_Development_001' took 1.817
[2023.02.21-19.04.51:362][  0]LogUnrealEdMisc: Total Editor Startup Time, took 9.652
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: ================================================
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.21-19.04.51:362][  0]LogShaderCompilers: Display: ================================================
[2023.02.21-19.04.51:464][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-19.04.51:468][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-19.04.51:472][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-19.04.51:477][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-19.04.51:491][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.21-19.04.51:491][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.21-19.04.51:492][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.21-19.04.51:492][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.21-19.04.51:493][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.21-19.04.51:493][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.21-19.04.51:494][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.21-19.04.51:494][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.21-19.04.51:495][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.21-19.04.51:495][  0]LogPakFile: Display: Mounted Pak file 'S:/UnrealEngine/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.21-19.04.51:958][  0]LogSlate: Took 0.000210 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.21-19.04.51:961][  0]LogSlate: Took 0.000214 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.21-19.04.51:963][  0]LogSlate: Took 0.000180 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.21-19.04.51:963][  0]LogSlate: Took 0.000115 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.21-19.04.51:980][  0]LogViewport: Scene viewport resized to 1445x554, mode Windowed.
[2023.02.21-19.04.52:052][  0]LogSlate: Took 0.000249 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.21-19.04.52:326][  0]LogStall: Startup...
[2023.02.21-19.04.52:328][  0]LogStall: Startup complete.
[2023.02.21-19.04.52:334][  0]LogLoad: (Engine Initialization) Total time: 10.62 seconds
[2023.02.21-19.04.52:334][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.21-19.04.52:406][  0]LogAssetRegistry: Asset discovery search completed in 7.7456 seconds
[2023.02.21-19.04.52:423][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000003 seconds (updated 0 objects)
[2023.02.21-19.04.52:547][  0]LogNiagara: Compiling System NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing took 1.355574 sec, no shader worker used.
[2023.02.21-19.04.52:548][  0]LogTurnkeySupport: Turnkey Device: Win64@ALEX: (Name=ALEX, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.21-19.04.52:550][  0]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.52:550][  0]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:OmnidirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.52:550][  0]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'RandomTriangle', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.52:550][  0]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataWSInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.52:550][  0]LogNiagara: Skeletal Mesh Data Interface is trying to use triangle sampling function 'GetSkinnedTriangleDataInterpolated', but either no CPU access is set on the mesh or the data is invalid. Interface: NiagaraDataInterfaceSkeletalMesh /Game/VFX/HitFX/NS_VFX_HitFX_001.NS_VFX_HitFX_001:DirectionalBurst.SpawnScript.NiagaraDataInterfaceSkeletalMesh_0
[2023.02.21-19.04.52:550][  0]LogContentStreaming: Texture pool size now 800 MB
[2023.02.21-19.04.52:681][  1]LogNiagara: Compiling System NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_FloorWind_Swing_001.NS_VFX_FloorWind_Swing_001 took 1.435741 sec, no shader worker used.
[2023.02.21-19.04.52:736][  1]LogSlate: Took 0.000208 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.21-19.04.53:052][  8]LogStaticMesh: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Levels\Level_Development_001.umap: Cached component instance data transform did not match!  Discarding cached lighting data which will cause lighting to be unbuilt.
/Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.PF_RoomTool_001_C_9.NODE_AddStaticMeshComponent-3
Current: 500.000000,-4250.000000,0.000000|-0.000000,-90.000000,0.000000|1.000000,1.000000,1.000000 Cached: 500.000000,-4250.000000,0.000000|0.000000,90.000000,-0.000000|1.000000,1.000000,1.000000
[2023.02.21-19.04.53:052][  8]LogStaticMesh: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Levels\Level_Development_001.umap: Cached component instance data transform did not match!  Discarding cached lighting data which will cause lighting to be unbuilt.
/Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.PF_RoomTool_001_C_9.NODE_AddStaticMeshComponent-3_0
Current: 500.000000,-3750.000000,0.000000|0.000000,90.000000,-0.000000|-1.000000,1.000000,1.000000 Cached: 500.000000,-3750.000000,0.000000|-0.000000,-90.000000,0.000000|1.000000,1.000000,1.000000
[2023.02.21-19.04.53:052][  8]LogStaticMesh: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Levels\Level_Development_001.umap: Cached component instance data transform did not match!  Discarding cached lighting data which will cause lighting to be unbuilt.
/Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.PF_RoomTool_001_C_9.NODE_AddStaticMeshComponent-3_1
Current: 250.000000,-3500.000000,0.000000|0.000000,0.000000,-0.000000|1.000000,1.000000,1.000000 Cached: 250.000000,-3500.000000,0.000000|-0.000000,-180.000000,0.000000|1.000000,1.000000,1.000000
[2023.02.21-19.04.53:052][  8]LogStaticMesh: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Levels\Level_Development_001.umap: Cached component instance data transform did not match!  Discarding cached lighting data which will cause lighting to be unbuilt.
/Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.PF_RoomTool_001_C_9.NODE_AddStaticMeshComponent-4
Current: 500.000000,-4000.000000,0.000000|0.000000,0.000000,-0.000000|-1.000000,1.000000,1.000000 Cached: 500.000000,-4000.000000,0.000000|0.000000,180.000000,-0.000000|1.000000,1.000000,1.000000
[2023.02.21-19.04.53:053][  8]LogStaticMesh: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Levels\Level_Development_001.umap: Cached component instance data transform did not match!  Discarding cached lighting data which will cause lighting to be unbuilt.
/Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.PF_RoomTool_001_C_9.NODE_AddStaticMeshComponent-4_0
Current: 500.000000,-3500.000000,0.000000|0.000000,180.000000,-0.000000|-1.000000,1.000000,1.000000 Cached: 500.000000,-3500.000000,0.000000|0.000000,180.000000,-0.000000|1.000000,1.000000,1.000000
[2023.02.21-19.04.53:053][  8]LogStaticMesh: Warning: [AssetLog] O:\GitHub\ClassicAdventure\TheBard\TheBard\Content\Levels\Level_Development_001.umap: Cached component instance data transform did not match!  Discarding cached lighting data which will cause lighting to be unbuilt.
/Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.PF_RoomTool_001_C_9.NODE_AddStaticMeshComponent-4_1
Current: 0.000000,-3500.000000,0.000000|0.000000,0.000000,-0.000000|1.000000,1.000000,1.000000 Cached: 0.000000,-3500.000000,0.000000|0.000000,180.000000,-0.000000|1.000000,1.000000,1.000000
[2023.02.21-19.04.56:429][383]LogSlate: Window 'Plugins' being destroyed
[2023.02.21-19.04.56:437][383]LogSlate: Window 'Plugins' being destroyed
[2023.02.21-19.04.56:437][383]LogDirectoryWatcher: A directory notification for '../../../Engine/Plugins/' was aborted.
[2023.02.21-19.05.04:821][352]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/UI/Widgets02/WB_AIHealthBar.WB_AIHealthBar
[2023.02.21-19.05.04:821][352]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-19.05.04:836][352]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-19.05.04:843][352]LogSlate: Warning: The command 'UMGEditor.OpenAnimDrawer' has the same default chord as 'EditorViewport.Next' [Ctrl+Shift+Space Bar]
[2023.02.21-19.05.06:261][352]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.21-19.05.06:261][352]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.21-19.05.06:338][352]LogSlate: Took 0.003800 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.21-19.05.06:343][352]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find SlateColor 'Foreground'.'
[2023.02.21-19.05.06:347][352]LogSlate: Took 0.003689 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.02.21-19.06.07:125][243]LogAssetEditorSubsystem: Opening Asset editor for MaterialInstanceConstant /Game/VFX/UI/Healthbars/MI_FlameIconVFX.MI_FlameIconVFX
[2023.02.21-19.06.07:127][243]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-19.06.07:501][243]LogViewport: Scene viewport resized to 709x877, mode Windowed.
[2023.02.21-19.06.07:571][243]LogSlate: Took 0.000213 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.21-19.06.14:889][851]LogContentBrowser: Deferred new asset file creation: M_VFX_Master_Material1
[2023.02.21-19.06.14:895][851]LogContentBrowser: Creating deferred item: M_VFX_Master_Material1
[2023.02.21-19.06.14:907][852]LogContentBrowser: Renaming the item being created (Deferred Item: M_VFX_Master_Material1).
[2023.02.21-19.06.32:876][648]LogContentBrowser: Attempting asset rename: M_VFX_Master_Material1 -> M_VFX_Master_Material_UI_Remap
[2023.02.21-19.06.32:885][648]LogContentBrowser: End creating deferred item M_VFX_Master_Material1
